,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
réponse_n,délai_n,0.9165197610855103,finnois_n,0.8627260327339172,comportement_n,0.859005331993103,distinguable_a,0.8414753079414368,poire_n,0.8385552763938904,oxygène_n,0.825405478477478,vérité_n,0.822614312171936,hachisch_n,0.8208655714988708,scrupule_n,0.8202243447303772,avant-plan_n,0.8190091848373413
course_n,bête_n,0.9250686168670654,galère_n,0.9022319912910461,mouche_n,0.8979516625404358,oiseau_de_mer_n,0.8941880464553833,lapalissade_n,0.8648484945297241,voleur_n,0.8648051023483276,bifteck_n,0.8524085283279419,inclusif_a,0.8514254093170166,hache_n,0.8498579859733582,boulet_n,0.8470558524131775
confiance_n,sommeil_n,0.8167433738708496,couille_n,0.7881703972816467,tankiste_n,0.7865054607391357,frémir_v,0.7820289134979248,répulsion_n,0.7666585445404053,papal_a,0.765720009803772,adné_a,0.7655735611915588,civelle_n,0.7568784952163696,muscadelle_n,0.7563755512237549,pyridine_n,0.7397165298461914
marcher_v,cordiforme_a,0.8373541831970215,épuration_n,0.7854652404785156,télescope_n,0.7835499048233032,raiponce_n,0.7779160737991333,Dante_Alighieri_n,0.7684227824211121,attractif_a,0.7670305371284485,Stéphane_Grappelli_n,0.7516493797302246,renverser_v,0.7500172853469849,typographie_n,0.7447277307510376,tomber_v,0.7395110726356506
tour_n,pouf_n,0.8993228673934937,embrasure_n,0.8669405579566956,trinité_n,0.8666076064109802,sous-genre_n,0.845999538898468,régularité_n,0.8426072001457214,obole_n,0.8368524312973022,strophe_n,0.8206862211227417,datif_n,0.804703414440155,banc_n,0.8013867139816284,patineur_n,0.8010149002075195
depuis_b,quotient_n,0.8815568089485168,loyer_n,0.8660893440246582,musicologue_n,0.8522889614105225,tousser_v,0.8448058366775513,Tobago_n,0.8447274565696716,CIO_n,0.8294861316680908,nationaliste_a,0.8287284970283508,évincer_v,0.8278736472129822,exploser_v,0.8226203918457031,Haïti_n,0.8192142248153687
placer_v,plier_v,0.9028928279876709,N'Djaména_n,0.8857619762420654,noisetier_n,0.8385694622993469,turquoise_n,0.8366361260414124,radiofréquence_n,0.8342195749282837,hijab_n,0.8270385265350342,abscisse_n,0.8105630874633789,partenariat_n,0.8105407953262329,friture_n,0.8050550818443298,ricin_n,0.8013705015182495
silence_n,lévitation_n,0.8767433166503906,curatelle_n,0.869953989982605,classificateur_n,0.8506953716278076,obéissance_n,0.8360161781311035,cunnilingus_n,0.8298937082290649,orignal_n,0.8140663504600525,alcool_n,0.8133977651596069,amiante_n,0.8052319884300232,endorphine_n,0.7917469143867493,radioactivité_n,0.7852736115455627
enhardir_v,fierté_n,0.9030264616012573,faucille_n,0.8772830963134766,chalet_n,0.8725270628929138,meuble_n,0.8690576553344727,skateboard_n,0.8680461049079895,patinoire_n,0.8657488226890564,lâcheté_n,0.8640145063400269,jouet_n,0.8617298603057861,incrédulité_n,0.859167218208313,étui_n,0.8589321374893188
enquête_n,errance_n,0.8593111038208008,Logos_n,0.857849657535553,cotisation_n,0.8380523920059204,opium_n,0.8259071111679077,guano_n,0.8161243200302124,barricader_v,0.8103509545326233,même_a,0.8044017553329468,calibrage_n,0.7944338321685791,faucon_n,0.7917265295982361,argent_n,0.78497314453125
relever_v,attacher_v,0.8685963749885559,assèchement_n,0.8478100299835205,activement_b,0.8403182625770569,intelligemment_b,0.8145362138748169,succinctement_b,0.8062697649002075,contrevenir_v,0.8038160800933838,sauce_n,0.7941567897796631,efficacement_b,0.7900947332382202,Jan_van_Eyck_n,0.785420298576355,sauvegarder_v,0.7829979658126831
continent_n,strophe_n,0.9146565198898315,océan_n,0.8688809871673584,baromètre_n,0.8686450719833374,marxiste_n,0.8627018928527832,régularité_n,0.8626925349235535,minimum_n,0.8625852465629578,antidote_n,0.8623777627944946,delphinium_n,0.8613930940628052,original_n,0.857914388179779,produit_n,0.8469658493995667
aliment_n,élément_n,0.8192340135574341,FARC_n,0.8192316889762878,fluorescence_n,0.8081526160240173,caneton_n,0.8013556003570557,adulation_n,0.7975869178771973,Piétisme_n,0.7930547595024109,hommage_n,0.7886782288551331,écume_n,0.7866377234458923,majeur_n,0.7865935564041138,ecchymose_n,0.775371789932251
avion_n,acidose_n,0.8569964170455933,ultimatum_n,0.8513268828392029,viaduc_n,0.8499869108200073,navire_n,0.8470429182052612,épingle_n,0.8112191557884216,chalut_n,0.8086740970611572,bifteck_n,0.8073111772537231,ouvert_a,0.8047378063201904,répétition_n,0.8046883940696716,piéger_v,0.796777606010437
carreau_n,étendu_a,0.8896299600601196,laboratoire_n,0.8879256248474121,hagiographie_n,0.8640764355659485,centrale_n,0.8598601222038269,États-Unis_d'Amérique_n,0.8586722016334534,lycée_n,0.8510220050811768,anxieux_a,0.8431977033615112,agriculture_n,0.8425297141075134,billard_n,0.8416294455528259,brouette_n,0.8289699554443359
nom_n,trompe_n,0.8581681847572327,sarigue_n,0.8197177052497864,écriture_n,0.8184657692909241,James_Buchanan_n,0.7800402641296387,art_déco_n,0.7746027708053589,église_n,0.7690705060958862,cafetan_n,0.7672281265258789,blackwater_n,0.7584901452064514,commodité_n,0.7523167729377747,règne_n,0.7497835159301758
remarquer_v,vent_n,0.8808225393295288,froid_n,0.8792380094528198,antidépresseur_n,0.8629693388938904,Khrouchtchev_n,0.8571495413780212,pluie_n,0.8432198166847229,Le_Cap_n,0.8367990255355835,gombo_n,0.8252379894256592,emprisonner_v,0.809742271900177,airelle_n,0.8090183734893799,réaction_n,0.8078684210777283
Vénus_n,descendance_n,0.8451152443885803,hémiptère_n,0.8187806606292725,crustacé_a,0.8059072494506836,ecclésial_a,0.8046251535415649,proportionnellement_b,0.8020271062850952,brucellose_n,0.7996561527252197,chapelure_n,0.795208752155304,James_Monroe_n,0.7948898077011108,spongiaire_n,0.7928957939147949,ira_n,0.7919327616691589
gérer_v,exploiter_v,0.8696888089179993,entonner_v,0.8227579593658447,asclépiade_n,0.8106621503829956,réfléchir_v,0.792092502117157,législature_n,0.7835617065429688,découpage_n,0.7789444327354431,convention-cadre_n,0.7766299247741699,abominablement_b,0.7746075391769409,disserter_v,0.7730568051338196,télécharger_v,0.77271968126297
herbe_n,secousse_n,0.8465633392333984,panneau_n,0.8352910876274109,vent_n,0.8153945207595825,escarboucle_n,0.8137564659118652,danger_n,0.7864378094673157,Fairbanks_n,0.7844350934028625,remarquer_v,0.7745531797409058,traversée_n,0.7646464109420776,douleur_n,0.761737048625946,papoter_v,0.7609066367149353
justice_n,cantonais_n,0.9182832837104797,sécurité_sociale_n,0.8974393010139465,somali_n,0.8732364177703857,Mont_Fuji_n,0.8683289289474487,Bosphore_n,0.8616421818733215,côlon_n,0.8542591333389282,veston_n,0.8532496690750122,dermatologie_n,0.8524584770202637,Islande_n,0.8487516045570374,margarine_n,0.8475030660629272
avoir_envie_de_v,naturel_a,0.8594664931297302,paradoxal_a,0.8497916460037231,irresponsable_a,0.8487086296081543,sociable_a,0.8478813767433167,urgent_a,0.8464194536209106,vindicatif_a,0.8414241075515747,singularité_n,0.8405296206474304,prête-nom_n,0.8401254415512085,orange_a,0.8180410861968994,réparation_n,0.8179836869239807
ensoleillé_a,satanique_a,0.9073017835617065,allégé_a,0.8343312740325928,baisser_v,0.825230598449707,schnorchel_n,0.8211016654968262,déserter_v,0.8185101747512817,terminologique_a,0.8140662312507629,Jackie_Robinson_n,0.8104366064071655,polaire_a,0.8065649271011353,spectral_a,0.8040935397148132,anthropomorphique_a,0.8027715682983398
lueur_n,hectomètre_n,0.9056353569030762,profond_b,0.8512625694274902,volée_n,0.8480010628700256,hautement_b,0.8356038331985474,en_partie_b,0.8353505730628967,pâleur_n,0.8199964165687561,survenir_v,0.8136880397796631,mal_b,0.8100125789642334,bambin_n,0.7970544695854187,monogame_a,0.7939127683639526
moyen_n,vermine_n,0.8889049291610718,varech_n,0.8508899807929993,longtemps_b,0.8425524234771729,rêve_n,0.8349221348762512,optimal_a,0.834848940372467,ignorance_n,0.828972578048706,fait_n,0.8244930505752563,imbécile_n,0.8238931894302368,secondement_b,0.8225590586662292,circonstance_n,0.8223465085029602
miraculeux_a,implicite_a,0.8517621755599976,ancêtre_n,0.8467603325843811,cubique_a,0.8430353999137878,incommensurable_a,0.8378190994262695,artificiel_a,0.8278853297233582,indéchiffrable_a,0.8249629139900208,authentiquement_b,0.8240829706192017,indescriptible_a,0.8220385909080505,exportable_a,0.8089849948883057,bêtisier_n,0.8082159757614136
jambe_n,étalon_n,0.8771015405654907,isolationniste_a,0.8237834572792053,constitutionnel_a,0.8155876994132996,marais_n,0.7833391427993774,indigène_a,0.776702880859375,cancérologie_n,0.7749587893486023,communautaire_a,0.7742554545402527,théocratique_a,0.7695682644844055,revendiquer_v,0.7592581510543823,chariot_n,0.7418756484985352
monotonie_n,oreille_n,0.8788363933563232,atrophier_v,0.8588765859603882,entablement_n,0.854397177696228,boulimie_n,0.8503869771957397,potelé_a,0.8441123962402344,réfugié_n,0.8341187834739685,dividende_n,0.8340793251991272,matelas_n,0.8303168416023254,yougoslave_n,0.8292696475982666,semi-conducteur_n,0.8291558623313904
droit_b,lancéolé_a,0.8709120750427246,combler_v,0.8307449221611023,odorant_a,0.8232573866844177,pneumonie_n,0.8174645900726318,chimie_n,0.8159632682800293,bourbier_n,0.8045413494110107,centripète_a,0.801795482635498,tacher_v,0.8016687631607056,Guillaume_Tell_n,0.7945052981376648,ombilical_a,0.7930423021316528
vite_b,hostile_a,0.9018881320953369,Tabriz_n,0.8973506093025208,badinage_n,0.8644899725914001,exaction_n,0.8614270687103271,Erevan_n,0.8569869995117188,retoucher_v,0.8444269895553589,Christchurch_n,0.8356587886810303,toutefois_b,0.832603394985199,pas_n,0.8300615549087524,vanille_n,0.8246686458587646
endroit_n,moment_n,0.8723161220550537,nul_a,0.865375280380249,anecdotique_a,0.8590250015258789,sorte_n,0.8560472130775452,approximatif_a,0.8492186069488525,Mara_n,0.846749484539032,en_dessous_b,0.8463853001594543,rougeâtre_a,0.8303468227386475,brièvement_b,0.8239473700523376,comptabiliser_v,0.8226959705352783
déranger_v,disruptif_a,0.848766565322876,moissonner_v,0.84376060962677,déshonorer_v,0.8422028422355652,sembler_v,0.8301374316215515,contondant_a,0.827896237373352,piézoélectrique_a,0.80362868309021,Bobby_Fischer_n,0.7939882874488831,baloutche_n,0.7939735651016235,transcription_n,0.7800785899162292,euphonique_a,0.772058367729187
encombrer_v,bill_n,0.8201004862785339,voyageur_n,0.8040399551391602,couteau_n,0.7965980172157288,promesse_n,0.7714397311210632,tourterelle_n,0.7653664946556091,formidable_a,0.7479336261749268,en_avant_b,0.745266854763031,biennal_a,0.7439512014389038,accompagner_v,0.7366911172866821,palestinien_a,0.7345331311225891
changer_v,marbre_n,0.9078426361083984,mésoderme_n,0.8982040286064148,chasseresse_n,0.8918126225471497,impact_n,0.8801422119140625,phytopharmaceutique_a,0.8512815237045288,feignant_n,0.8502938747406006,tyrannie_n,0.8493821620941162,cornu_a,0.8444175720214844,pucelage_n,0.8399697542190552,isoleucine_n,0.8381859064102173
sanglot_n,axe_n,0.8513137698173523,nuage_n,0.8400936126708984,Barbra_Streisand_n,0.8083714246749878,écartement_n,0.797074556350708,avion_n,0.7965917587280273,formateur_n,0.7964110374450684,cadenas_n,0.795464813709259,débandade_n,0.7907904386520386,régulariser_v,0.7876871228218079,rebelle_n,0.7775994539260864
écraser_v,compréhensible_a,0.8624405264854431,démolir_v,0.8516619205474854,machine-outil_n,0.8467980623245239,inconnaissable_a,0.8402053713798523,coude_n,0.8384575843811035,germanium_n,0.826215386390686,ethnologue_n,0.8111940622329712,déchet_n,0.808373212814331,plainte_n,0.8071823716163635,transir_v,0.8054440021514893
précision_n,boucle_n,0.8061860203742981,flexibilité_n,0.8018357157707214,acoustique_n,0.8016718029975891,paquet_n,0.801658570766449,versement_n,0.799277126789093,apte_a,0.7935717701911926,exorciser_v,0.7925986051559448,lisibilité_n,0.7831382751464844,exubérance_n,0.7825104594230652,recyclage_n,0.7788415551185608
fois_n,inculpé_n,0.8736336827278137,innovateur_n,0.8561868071556091,confiserie_n,0.826386034488678,microseconde_n,0.8181155323982239,Sarah_Bernhardt_n,0.81415855884552,surcoût_n,0.813220739364624,novateur_n,0.8074963092803955,nymphe_n,0.7734602093696594,doge_n,0.7733897566795349,mammifère_n,0.77115398645401
enfant_n,maman_n,0.8699766397476196,matelot_n,0.8683226704597473,camarade_n,0.8592121601104736,lanceur_n,0.852989673614502,chauve-souris_n,0.8510036468505859,désaveu_n,0.844494640827179,rameur_n,0.8434196710586548,ami_n,0.8430649638175964,cocher_n,0.8393210768699646,californien_n,0.8249387145042419
il_y_a_b,regrettable_a,0.8956727385520935,joyau_n,0.8724314570426941,bienfaiteur_n,0.8537035584449768,exceptionnel_a,0.8497095704078674,colombe_n,0.841947078704834,reprocher_v,0.8338335156440735,fermement_b,0.8317908048629761,métabolisme_n,0.8298594951629639,formellement_b,0.8252754807472229,vigoureusement_b,0.8194574117660522
eau_n,pétrole_n,0.8855684399604797,goutte_n,0.8604477047920227,négritude_n,0.8362606763839722,corps_n,0.8345810770988464,clapoter_v,0.8287007808685303,émanation_n,0.8263142704963684,suspecter_v,0.8247225284576416,soigneusement_b,0.8227107524871826,psychique_a,0.8224080801010132,permis_n,0.8216622471809387
semblable_a,ignorant_a,0.8707418441772461,mastication_n,0.8604309558868408,banjo_n,0.8556559681892395,Gand_n,0.8475266695022583,aigrette_n,0.8412979245185852,concours_n,0.8389610052108765,Brunei_n,0.8337216973304749,zélateur_n,0.8322372436523438,mercredi_n,0.8281200528144836,veuf_n,0.827166736125946
entrouvert_a,écartement_n,0.8600614666938782,Robert_Peary_n,0.8151811361312866,épisodiquement_b,0.8117144703865051,taie_n,0.7984572649002075,cataclysmique_a,0.7959975004196167,manutentionnaire_n,0.7938286066055298,itératif_a,0.785740077495575,brise_n,0.7850518226623535,embrouiller_v,0.7832216620445251,gonocoque_n,0.7808758616447449
petit_a,gros_a,0.9163665175437927,beau_a,0.9160122871398926,Venezuela_n,0.9033241271972656,riche_a,0.8876284956932068,élégant_a,0.858742892742157,indulgent_a,0.8422082662582397,Nigeria_n,0.8352161645889282,grand_a,0.8203918933868408,asphyxie_n,0.8117920160293579,ligule_n,0.8027410507202148
boire_v,hexadécimal_a,0.8413079977035522,radiocarbone_n,0.8406603932380676,alcoolique_a,0.8384130597114563,Kosovo_n,0.8230593204498291,méthodique_a,0.8219806551933289,quai_n,0.816419780254364,numériser_v,0.8061106204986572,dorique_a,0.8011650443077087,saharien_a,0.7897433042526245,farfelu_n,0.7751381397247314
collection_n,clavier_n,0.9019288420677185,luxer_v,0.8853903412818909,dalaï_lama_n,0.8710711002349854,Dame_n,0.8651900291442871,résignation_n,0.8540515899658203,aromatiser_v,0.8503481149673462,grouper_v,0.8480843305587769,PC_n,0.847084641456604,reliure_n,0.8470494747161865,antique_n,0.845773458480835
mémoire_n,maraîchage_n,0.9136714935302734,Maracaibo_n,0.9011042714118958,doryphore_n,0.880409836769104,absolutisme_n,0.8730626702308655,périoste_n,0.8720651268959045,prendre_v,0.868511438369751,mouffette_n,0.8658020496368408,chélidoine_n,0.8537792563438416,Guangzhou_n,0.8499047756195068,archiprêtre_n,0.8477317094802856
serré_a,pauvreté_n,0.8912584781646729,malentendu_n,0.8887499570846558,plaisanter_v,0.8617273569107056,calomnie_n,0.8572384119033813,pâle_a,0.8570784330368042,intercepter_v,0.8567755818367004,Aréopage_n,0.8555542230606079,fouiller_v,0.8555359840393066,sicilien_n,0.8437383770942688,louveteau_n,0.8381953239440918
non_plus_b,façon_n,0.8217340707778931,logiquement_b,0.8166628479957581,dix-septième_a,0.8127402067184448,théoriquement_b,0.7786606550216675,consistance_n,0.7573477029800415,harmonium_n,0.7560864090919495,momentanément_b,0.7560485601425171,été_n,0.7504608035087585,insoutenable_a,0.750193178653717,objectivement_b,0.7486701011657715
personne_n,soupirer_v,0.8498468399047852,parallélisme_n,0.8487000465393066,représentation_n,0.8328490257263184,colosse_n,0.8250910043716431,cyprès_n,0.8137056827545166,stylisation_n,0.8053818345069885,birman_n,0.798698365688324,homophonie_n,0.7973953485488892,remplissage_n,0.7928372621536255,éclairement_n,0.7891907691955566
lèvre_n,lamentablement_b,0.8895439505577087,Myanmar_n,0.8812881112098694,pontificat_n,0.8727430105209351,tour_Eiffel_n,0.8723292946815491,rouage_n,0.867961049079895,démocratique_a,0.8645604848861694,bonbon_n,0.8603359460830688,foutre_n,0.8451805114746094,cervelle_n,0.8444232940673828,cou_n,0.8441553115844727
courage_n,logique_n,0.8445488214492798,dire_v,0.842372715473175,percolation_n,0.8258562088012695,impatiemment_b,0.8186665773391724,suffisamment_b,0.8090556859970093,permission_n,0.7996622920036316,affect_n,0.7960656881332397,rare_a,0.7919135093688965,Arequipa_n,0.7841436862945557,goût_n,0.7836374640464783
retenir_v,tortionnaire_n,0.8794370889663696,pilori_n,0.8703330755233765,stratégique_a,0.8691291213035583,hybride_a,0.8635595440864563,exploser_v,0.8592278361320496,calque_n,0.8541070818901062,encre_n,0.8330168128013611,démographique_a,0.8293381929397583,Tobago_n,0.8288890719413757,arras_n,0.8287620544433594
splendide_a,fervent_a,0.8431369066238403,sacristie_n,0.8250691294670105,social_n,0.8218725919723511,pet_n,0.805500328540802,journal_n,0.8022980690002441,abaissement_n,0.8018204569816589,thalamus_n,0.7961055636405945,centrisme_n,0.7944992780685425,analyste_n,0.7939035892486572,strapontin_n,0.7935939431190491
navire_n,couteau_n,0.9082061052322388,chandelier_n,0.8760071396827698,malade_n,0.8648682236671448,mercenaire_n,0.8569895029067993,avion_n,0.8470430374145508,mélodique_a,0.8453289270401001,biome_n,0.8450502157211304,également_b,0.8444556593894958,vaisseau_n,0.8375930786132812,hache_n,0.8372640609741211
brique_n,pensif_a,0.8811483383178711,licite_a,0.866600751876831,duché_n,0.8349035978317261,dérisoire_a,0.8261907696723938,royauté_n,0.802311897277832,vice-roi_n,0.8022474646568298,dogme_n,0.7997654676437378,batterie_n,0.7988178730010986,insinuer_v,0.7953930497169495,infidélité_n,0.79513019323349
décourager_v,miette_n,0.8871096968650818,Norvégienne_n,0.8256725072860718,prévaloir_v,0.8219290375709534,isométrique_a,0.8015186190605164,parapsychologique_a,0.7878708243370056,queue_n,0.7780528664588928,enseigner_v,0.7779771685600281,détail_n,0.7767835855484009,notifier_v,0.7751956582069397,biélorusse_n,0.7635348439216614
soigner_v,précoce_a,0.871021032333374,tremper_v,0.8559924960136414,bourbier_n,0.8183007836341858,strabisme_n,0.8170159459114075,mandoline_n,0.8148136138916016,éclairer_v,0.8087239861488342,peseta_n,0.8070070147514343,Tyrol_n,0.8021380305290222,occultiste_n,0.7997798919677734,saturer_v,0.7986607551574707
effet_n,hermaphrodite_n,0.8701591491699219,direction_n,0.8156644105911255,alambic_n,0.8136385083198547,meule_n,0.8082036972045898,frénétique_a,0.7943718433380127,goulot_n,0.7928910255432129,industrie_n,0.7882082462310791,cénacle_n,0.7863413691520691,métier_n,0.7834859490394592,cochon_n,0.7834076285362244
ville_n,métaphore_n,0.8619961738586426,village_n,0.857917845249176,franciser_v,0.8520740270614624,rencontre_n,0.8457697033882141,démontrer_v,0.8124514818191528,libation_n,0.8074973225593567,solitude_n,0.8057590126991272,surexploitation_n,0.8035680055618286,laboureur_n,0.8016709685325623,vortex_n,0.7993502020835876
faible_a,Roseburg_n,0.897460401058197,francique_a,0.8750964999198914,Enrico_Caruso_n,0.8672500252723694,central_city_n,0.8667852878570557,floculation_n,0.8595200181007385,syzygie_n,0.8468749523162842,échéant_a,0.846735417842865,décemment_b,0.8387792110443115,Oxbridge_n,0.8378845453262329,chypriote_a,0.8374054431915283
savant_n,impassible_a,0.901402473449707,poterie_n,0.8818369507789612,mousse_n,0.8663286566734314,complément_n,0.8659573793411255,condiment_n,0.8559371829032898,silice_n,0.8461508750915527,Druze_n,0.8422509431838989,colistier_n,0.8418247699737549,outil_n,0.8321090340614319,leurre_n,0.8320646286010742
États-Unis_d'Amérique_n,billard_n,0.9208494424819946,hagiographie_n,0.8587895631790161,carreau_n,0.8586721420288086,désamorcer_v,0.8547849059104919,ricaner_v,0.8540011048316956,lyon_n,0.8445217609405518,imperfection_n,0.8421279788017273,paddock_n,0.836266815662384,ambiguïté_n,0.8343163132667542,comparatif_a,0.8315209150314331
apprivoiser_v,foin_n,0.8561387062072754,opposé_n,0.825750470161438,horreur_n,0.80840003490448,Chambre_des_représentants_n,0.8050367832183838,céramique_a,0.79658043384552,cyberespace_n,0.7788600921630859,rudimentaire_a,0.7752869129180908,embaucher_v,0.7732089757919312,non-fumeur_n,0.765878438949585,haute_cour_n,0.7655625343322754
bien_a,label_n,0.842179000377655,omniprésence_n,0.81494140625,archéologie_n,0.805999219417572,maintenant_b,0.8053939938545227,douloureux_a,0.8053392171859741,abasourdir_v,0.7860091924667358,décidément_b,0.7843904495239258,vraiment_b,0.7802289724349976,cosigner_v,0.7802001237869263,timidement_b,0.7787879705429077
noir_a,rituel_a,0.8774458765983582,gris_a,0.8614166975021362,Franc_n,0.8505502939224243,brun_a,0.8503541350364685,océanographe_n,0.8354716300964355,peureux_n,0.8219522833824158,engraisser_v,0.8159958720207214,Nouvelle-Angleterre_n,0.8137869834899902,rouge_a,0.8100469708442688,Mystery_n,0.8092384338378906
revolver_n,Halle_n,0.9317508935928345,surmulot_n,0.8873606324195862,inconscient_a,0.882115364074707,pharmacien_n,0.8770004510879517,pastel_n,0.8678746223449707,amaigrir_v,0.8670356869697571,fustiger_v,0.8650795221328735,papillon_n,0.859860897064209,administration_territoriale_n,0.8598053455352783,circoncision_n,0.8559947609901428
sauvage_a,volcanique_a,0.909188985824585,généraliser_v,0.9036767482757568,Limousin_n,0.8986994028091431,gerbera_n,0.8986586928367615,dépliant_n,0.8926768898963928,clairsemé_a,0.8502001166343689,déloyal_a,0.847480833530426,fibreux_a,0.846298098564148,assimiler_v,0.8440818190574646,monothéiste_a,0.8424025177955627
indulgent_a,beau_a,0.9116801023483276,petit_a,0.842208206653595,magnéto_n,0.8283668756484985,Yorktown_n,0.8095784783363342,citer_v,0.8024322986602783,Ghana_n,0.793485701084137,gros_a,0.7896458506584167,téléologie_n,0.7793022990226746,Nicosie_n,0.778579592704773,méprisable_a,0.7764425277709961
éclat_n,recul_n,0.8368666768074036,modélisme_n,0.8001518249511719,Chris_Evert_n,0.7984312772750854,sautoir_n,0.7976666688919067,bleuâtre_a,0.7874698638916016,orthose_n,0.7862323522567749,représaille_n,0.780597448348999,plasmocyte_n,0.7765836715698242,écossais_n,0.7727340459823608,trotter_v,0.7715364098548889
mouche_n,huître_n,0.930006206035614,submerger_v,0.9079885482788086,vautour_n,0.9079638123512268,course_n,0.8979516625404358,tabou_n,0.8927185535430908,surprise_n,0.8876067996025085,bête_n,0.8841370940208435,excentrique_n,0.8836284875869751,clou_n,0.8494444489479065,Égyptienne_n,0.8471322059631348
modèle_n,fée_n,0.8734416365623474,moralement_b,0.8555974364280701,docker_n,0.8411234021186829,phonographe_n,0.8320006132125854,fidèle_n,0.8283184766769409,techniquement_b,0.8259081840515137,quantitativement_b,0.8172397017478943,quasi_b,0.8171905279159546,consommateur_n,0.8169760704040527,impassible_a,0.8121424913406372
manger_v,Roy_Lichtenstein_n,0.831947922706604,disponibilité_n,0.8220993876457214,héraldique_a,0.8215740919113159,coqueluche_n,0.7880344986915588,wigwam_n,0.7624254822731018,à_la_fois_b,0.7577567100524902,charnel_a,0.7575902342796326,acouphène_n,0.7566120624542236,vagin_n,0.7470386028289795,anesthésie_n,0.7466943264007568
pas_b,parallélépipède_n,0.883750319480896,naufrage_n,0.8676362037658691,filetage_n,0.8514654040336609,croûton_n,0.8170654773712158,figue_n,0.8022619485855103,appétissant_a,0.7932208776473999,Ringo_Starr_n,0.7912357449531555,mûre_n,0.7843576669692993,David_Hilbert_n,0.7827049493789673,comparabilité_n,0.7633998394012451
Chine_n,sensation_n,0.9113847017288208,despotisme_n,0.9067972302436829,décontracté_a,0.9012390971183777,bas-allemand_n,0.9006327986717224,trublion_n,0.8943613767623901,Excalibur_n,0.8921360373497009,écarlate_a,0.885492205619812,tabard_n,0.8838434815406799,rétroprojecteur_n,0.8832220435142517,iglesias_n,0.8813754320144653
travers_n,diacritique_a,0.8173232078552246,moissonner_v,0.8170197606086731,matutinal_a,0.8069201111793518,rapporter_v,0.7996254563331604,fatwa_n,0.7769311666488647,préciser_v,0.7688440680503845,prénuptial_a,0.7683767080307007,aéronaute_n,0.7637010216712952,O._Henry_n,0.761869490146637,Paul_Revere_n,0.7522884607315063
stupéfait_a,loge_n,0.911776065826416,enseigne_n,0.8873581290245056,protestant_n,0.8820611238479614,mammifère_n,0.8660696148872375,antidote_n,0.8621785044670105,chatouiller_v,0.8586206436157227,ignominie_n,0.8555776476860046,solitude_n,0.8527134656906128,passé_n,0.8496560454368591,classique_n,0.8455137014389038
arbuste_n,ambroisie_n,0.892076849937439,palourde_n,0.8763221502304077,débander_v,0.8687132000923157,champignon_n,0.8682329654693604,ascendant_n,0.8671608567237854,chouette_n,0.8588313460350037,Kharkov_n,0.8396551609039307,organiste_n,0.8395082950592041,inhumer_v,0.833220362663269,visionnaire_n,0.8312379717826843
verser_v,noce_n,0.881537139415741,flétrir_v,0.8734938502311707,offensive_n,0.8604690432548523,pharmacie_n,0.8431118726730347,rondelle_n,0.8339155316352844,Ardennes_n,0.824748158454895,auriculaire_n,0.8149023652076721,nocturne_n,0.8036452531814575,fouetter_v,0.7981925010681152,roseraie_n,0.7976654171943665
partir_v,Proche-Orient_n,0.8890111446380615,rétrospectif_a,0.8828516006469727,composé_a,0.875404417514801,Gary_Cooper_n,0.8535410165786743,Francis_Drake_n,0.850972056388855,pédagogie_n,0.8231479525566101,méthodique_a,0.8136820793151855,envieux_a,0.811497688293457,livrer_v,0.8047245740890503,Hard_n,0.804224967956543
tranquille_a,littérature_n,0.880286455154419,demi-dieu_n,0.8664766550064087,catéchisme_n,0.8599965572357178,fatigant_a,0.8538980484008789,dilatoire_a,0.8441051244735718,contagieux_a,0.8385626077651978,criminel_a,0.8358147144317627,naturel_a,0.8354522585868835,destiner_v,0.8353210091590881,optique_a,0.8338804244995117
soudain_b,mégacôlon_n,0.9301798343658447,volley-ball_n,0.8962699174880981,maigre_a,0.8741145730018616,Patras_n,0.8533028364181519,myocarde_n,0.8532674312591553,badminton_n,0.8471366763114929,bref_b,0.8413856029510498,distinctement_b,0.840086042881012,jamboree_n,0.8398577570915222,schilling_n,0.8358880877494812
pardon_n,dépraver_v,0.8960589170455933,contre-amiral_n,0.8950999975204468,magnanimité_n,0.8938969969749451,amiral_n,0.8669344186782837,théâtre_n,0.8593963980674744,Brunswick_n,0.8585102558135986,opéra_n,0.8581939935684204,eau-de-vie_n,0.8560688495635986,illustrateur_n,0.8547821044921875,cynique_a,0.8511711955070496
surprise_n,mouche_n,0.8876067399978638,submerger_v,0.8843629360198975,éclater_v,0.8842344284057617,suspecter_v,0.874045193195343,tabou_n,0.8641221523284912,pourchasser_v,0.8530126810073853,suffoquer_v,0.8499963879585266,calamité_n,0.8464034795761108,australien_n,0.8453441858291626,injustice_n,0.8424481749534607
réverbère_n,soleil_n,0.8964822292327881,enfermer_v,0.8379640579223633,pontifier_v,0.8343092799186707,mec_n,0.8209550976753235,lexicaliser_v,0.8184634447097778,conflit_n,0.816533088684082,faim_n,0.8153930306434631,conscience_n,0.8117177486419678,Mauna_Kea_n,0.807565450668335,manteau_n,0.807055652141571
