,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
éternel_a,divin_a,0.46597522497177124,profond_a,0.42657798528671265,dix-huitième_a,0.41477274894714355,sage_a,0.39496713876724243,austral_a,0.3908921778202057,cher_a,0.3860485255718231,même_a,0.37588250637054443,catatonique_a,0.36792775988578796,rendre_visite_v,0.36122459173202515,Rhode_Island_n,0.3577118515968323
enfermer_v,entasser_v,0.4961010217666626,loger_v,0.48710253834724426,emprisonner_v,0.4529288113117218,enterrer_v,0.45189201831817627,ensevelir_v,0.4386232793331146,inhumer_v,0.42722439765930176,patauger_v,0.408735454082489,emmener_v,0.3922466039657593,dormir_v,0.38489067554473877,retrancher_v,0.38184940814971924
effort_n,attention_n,0.4539071023464203,dépense_n,0.4259011745452881,pression_n,0.4149535894393921,action_n,0.4058430790901184,engagement_n,0.3945528268814087,travail_n,0.3907676935195923,progrès_n,0.3718750774860382,grincheux_a,0.36149317026138306,réflexion_n,0.3560373783111572,frai_n,0.3538399338722229
guère_b,plus_b,0.4419810175895691,concurremment_b,0.414238303899765,Glenda_Jackson_n,0.40094858407974243,Stephen_Foster_n,0.39679673314094543,le_n,0.38992300629615784,amuseur_n,0.38208281993865967,jamais_b,0.3817485272884369,cerfeuil_n,0.3808676302433014,pavaner_v,0.3796331286430359,Hus_n,0.3766792416572571
infliger_v,attribuer_v,0.47043970227241516,forfaitaire_a,0.4512147307395935,être_d'accord_v,0.4500010013580322,accorder_v,0.44894105195999146,octroyer_v,0.44298720359802246,concéder_v,0.4407731890678406,imputer_v,0.4362573027610779,crânien_a,0.43465885519981384,subir_v,0.41803598403930664,comparatif_a,0.4128151834011078
malade_a,laid_a,0.4612805247306824,âgé_a,0.45815038681030273,riche_a,0.4525548219680786,esclave_a,0.4515611529350281,amoureux_n,0.41894057393074036,dépendant_a,0.4181772470474243,absent_a,0.4143048822879791,innocent_a,0.4117850065231323,vivant_a,0.41099295020103455,conscient_a,0.4067872166633606
manquer_v,suffire_v,0.47446680068969727,étonner_v,0.4138190746307373,importer_v,0.38694900274276733,exagérer_v,0.38624507188796997,clé_a,0.3744122087955475,rater_v,0.3701976239681244,idéographe_n,0.36323171854019165,intéresser_v,0.3549373745918274,changer_v,0.35239458084106445,mériter_v,0.34540411829948425
cause_n,raison_n,0.45626726746559143,conséquence_n,0.4288296699523926,vérité_n,0.4131544530391693,vertu_n,0.3750593960285187,victime_n,0.3688124418258667,origine_n,0.363386869430542,phénomène_n,0.35981738567352295,coupable_a,0.35715243220329285,danger_n,0.3549323081970215,défaut_n,0.35432666540145874
fenêtre_n,porte_n,0.7032619714736938,rideau_n,0.5402724742889404,nez_n,0.5106464624404907,chandelle_n,0.4934854507446289,oreille_n,0.4844379425048828,table_n,0.4754517376422882,poterne_n,0.47222766280174255,bouche_n,0.4719301462173462,autel_n,0.4603084325790405,cierge_n,0.45605871081352234
neige_n,lune_n,0.6148637533187866,Lune_n,0.6079447269439697,pluie_n,0.604404091835022,choléra_n,0.5595418214797974,soleil_n,0.557397723197937,fièvre_n,0.5570380687713623,rose_n,0.5460429787635803,drogue_n,0.5345441102981567,brouillard_n,0.5322751998901367,dioxine_n,0.517166256904602
mètre_n,kilomètre_n,0.7073529958724976,centimètre_n,0.6950087547302246,hectare_n,0.6252862215042114,litre_n,0.5617473125457764,mille_n,0.5601447820663452,millimètre_n,0.5563032627105713,gramme_n,0.5424884557723999,milligramme_n,0.5378830432891846,lieue_n,0.5324949622154236,Monsieur_n,0.5296069979667664
quand_même_b,de_toute_façon_b,0.730266273021698,en_tout_cas_b,0.6492777466773987,théoriquement_b,0.6180228590965271,impérativement_b,0.6108962297439575,à_tout_prix_b,0.5763436555862427,par_contre_b,0.5745209455490112,non_plus_b,0.56885826587677,en_revanche_b,0.5625492334365845,inutilement_b,0.5598493218421936,au_contraire_b,0.5511811971664429
épuiser_v,constituer_v,0.3395673632621765,doucher_v,0.31573301553726196,exclusif_a,0.3126378655433655,natif_n,0.31158873438835144,Uttar_Pradesh_n,0.3032759130001068,rater_v,0.29474157094955444,piquer_v,0.28770798444747925,allée_n,0.28682732582092285,bordel_n,0.28447163105010986,affaiblir_v,0.28335195779800415
quatrième_a,troisième_a,0.7873737812042236,cinquième_a,0.7468186616897583,septième_a,0.6705434322357178,sixième_a,0.6209094524383545,deuxième_a,0.5993011593818665,huitième_a,0.5900542140007019,publiable_a,0.5626057386398315,quatorzième_a,0.5224301218986511,douzième_a,0.5104954242706299,cyrillique_a,0.5030601620674133
champignon_n,mammifère_n,0.5925723910331726,reptile_n,0.5515347123146057,oiseau_n,0.5273746252059937,oiseau_de_mer_n,0.5233787298202515,métal_n,0.488473504781723,bière_n,0.4817686080932617,rapace_n,0.47218039631843567,liane_n,0.4645988941192627,volcan_n,0.46312594413757324,anomalie_n,0.46151992678642273
royaume_n,principauté_n,0.636481523513794,duché_n,0.5967259407043457,roi_n,0.5474495887756348,empereur_n,0.5469907522201538,dynastie_n,0.5414823293685913,abbaye_n,0.5362213850021362,île_n,0.5292970538139343,duc_n,0.5040438771247864,monastère_n,0.4855181574821472,province_n,0.4837108850479126
grandir_v,croître_v,0.5472458004951477,vivre_v,0.4222104251384735,installer_v,0.41762444376945496,naître_v,0.39568182826042175,régner_v,0.3913820683956146,stagner_v,0.3562125563621521,grimper_v,0.3429511785507202,gémir_v,0.3370554447174072,émerger_v,0.33119824528694153,pleurer_v,0.33062079548835754
rassurer_v,calmer_v,0.47642314434051514,apaiser_v,0.4740787446498871,convaincre_v,0.46616852283477783,soulager_v,0.4444512128829956,séduire_v,0.427665114402771,sensibiliser_v,0.4186040461063385,attirer_v,0.3890308141708374,sécuriser_v,0.35963329672813416,déstabiliser_v,0.35383161902427673,tromper_v,0.34734177589416504
fièvre_n,pluie_n,0.5799006819725037,choléra_n,0.5635974407196045,peste_n,0.5632306337356567,neige_n,0.5570380687713623,envie_n,0.5545569658279419,casque_n,0.5298645496368408,rhumatisme_n,0.527336597442627,démence_n,0.5189438462257385,toux_n,0.5066841244697571,foie_n,0.5060433149337769
même_b,surtout_b,0.5220222473144531,sans_doute_b,0.5144236087799072,peut-être_b,0.4914928078651428,d'abord_b,0.48178744316101074,toujours_b,0.44419512152671814,probablement_b,0.4421048164367676,pourtant_b,0.4288545250892639,malheureusement_b,0.4226568341255188,cependant_b,0.41006118059158325,certainement_b,0.4093601703643799
ennui_n,chagrin_n,0.41377145051956177,sympathie_n,0.3489759862422943,inimitié_n,0.34124496579170227,tourment_n,0.3340318500995636,espérance_n,0.3301513195037842,tracas_n,0.31564223766326904,interagir_v,0.2954554557800293,carrosse_n,0.2926260530948639,entrevue_n,0.2917376756668091,biscuit_n,0.28961703181266785
arriver_v,venir_v,0.448271781206131,revenir_v,0.3925968408584595,rentrer_v,0.377903550863266,débarquer_v,0.3646642565727234,hardiment_b,0.34862107038497925,entrer_v,0.34588003158569336,installer_v,0.3166072368621826,enlever_v,0.3152625262737274,parvenir_v,0.3145853877067566,rester_v,0.30835020542144775
septième_a,quatorzième_a,0.67148756980896,quatrième_a,0.6705435514450073,huitième_a,0.6641942858695984,troisième_a,0.6636776924133301,sixième_a,0.6565182209014893,douzième_a,0.585626482963562,publiable_a,0.5820409059524536,cinquième_a,0.5618099570274353,neuvième_a,0.5354086756706238,août_n,0.49104687571525574
explorateur_n,astronome_n,0.6068263649940491,dramaturge_n,0.5918766260147095,botaniste_n,0.58521568775177,chimiste_n,0.5851873159408569,mathématicien_n,0.5716549158096313,zoologiste_n,0.5671801567077637,entomologiste_n,0.5487252473831177,sociologue_n,0.5457884073257446,philologue_n,0.5264869332313538,archéologue_n,0.5238547325134277
résoudre_v,régler_v,0.5188061594963074,éviter_v,0.3821084499359131,aborder_v,0.3628031015396118,franchir_v,0.3437156081199646,surmonter_v,0.3289528489112854,poser_v,0.325154185295105,tromper_v,0.3142101764678955,soulever_v,0.3135358691215515,guérir_v,0.31157928705215454,sauver_v,0.31091591715812683
lendemain_n,veille_n,0.4673111140727997,début_n,0.4246826469898224,momentanément_b,0.40395402908325195,issue_n,0.35380345582962036,fin_n,0.3520592451095581,accroc_n,0.34970778226852417,tard_b,0.3370916247367859,entournure_n,0.3326658606529236,accusatif_n,0.32656368613243103,abri_n,0.3247957229614258
rosier_n,pin_n,0.519131064414978,tapis_n,0.4736752212047577,haricot_n,0.4736108183860779,certes_b,0.4637845456600189,orme_n,0.4586729407310486,prunier_n,0.44823527336120605,asperge_n,0.4453721046447754,rituel_n,0.4449465870857239,anorexie_n,0.4442891478538513,biome_n,0.434793084859848
considérable_a,significatif_a,0.5842787027359009,minime_a,0.44000208377838135,croissant_a,0.43982061743736267,remarquable_a,0.43911486864089966,important_a,0.4351428151130676,rondelet_a,0.43202492594718933,colossal_a,0.42376774549484253,surhumain_a,0.4154190123081207,conservatoire_a,0.4099881052970886,appréciable_a,0.40627527236938477
gênant_a,incontournable_a,0.4796319007873535,problématique_a,0.47179996967315674,insignifiant_a,0.410828173160553,incompréhensible_a,0.4021734297275543,brûlant_a,0.398256778717041,absurde_a,0.38929444551467896,sinécure_n,0.38691824674606323,inéluctable_n,0.37457478046417236,regrettable_a,0.3742119371891022,évident_a,0.36724627017974854
enrouler_v,juxtaposer_v,0.6412874460220337,aplatir_v,0.5869512557983398,graviter_v,0.5781089663505554,entrelacer_v,0.5644761323928833,flageller_v,0.5531358122825623,agenouiller_v,0.5502049922943115,emballer_v,0.5110231637954712,frotter_v,0.5067310333251953,atrophier_v,0.500647783279419,enhardir_v,0.4939250349998474
peiner_v,pontifier_v,0.3881063163280487,papillonner_v,0.38314568996429443,fauter_v,0.349280446767807,arguer_v,0.3444214165210724,désacraliser_v,0.3406243920326233,surclasser_v,0.33488136529922485,gésir_v,0.33480286598205566,débandade_n,0.3340069353580475,flagorner_v,0.3313342034816742,ambitionner_v,0.3306657075881958
apercevoir_v,découvrir_v,0.4370640516281128,regarder_v,0.4037945568561554,sentir_v,0.39472299814224243,contempler_v,0.3932250142097473,précipiter_v,0.3917303681373596,illuminer_v,0.37303659319877625,voir_v,0.3676794767379761,prosterner_v,0.3635674715042114,songer_v,0.35512828826904297,entendre_v,0.3407067656517029
soif_n,instinct_n,0.39857953786849976,patchwork_n,0.39593738317489624,fièvre_n,0.37871211767196655,horde_n,0.3771381974220276,sentiment_n,0.36404576897621155,tigre_n,0.36096709966659546,veau_n,0.3539784550666809,soupçon_n,0.3521130084991455,nuée_n,0.34841233491897583,obsession_n,0.3482731580734253
ponctuellement_b,secondairement_b,0.5285819172859192,latéralement_b,0.4500643312931061,libre-penseur_n,0.444172203540802,sommairement_b,0.4399263262748718,méthodiquement_b,0.4378643333911896,accessoirement_b,0.4378121495246887,indistinctement_b,0.4315357208251953,passagèrement_b,0.43040961027145386,itou_b,0.4290387034416199,incomplètement_b,0.4016650915145874
gros_a,petit_a,0.671964704990387,grand_a,0.5340238213539124,thermos_n,0.457060843706131,véda_n,0.45476484298706055,beau_a,0.43747010827064514,énorme_a,0.434295654296875,bas_a,0.4300069212913513,aimable_a,0.4185382127761841,scapulaire_n,0.41823810338974,défendeur_n,0.4160822331905365
éruption_n,émeute_n,0.44134724140167236,éclipse_n,0.4238553047180176,trigonométrie_n,0.42209571599960327,moraine_n,0.3952369689941406,dystrophie_n,0.39467760920524597,acidose_n,0.3927224278450012,prolapsus_n,0.3918634057044983,angiome_n,0.3905363976955414,paraplégie_n,0.3849421739578247,mononucléose_n,0.3840729594230652
mauvais_a,bon_a,0.7895656824111938,excellent_a,0.6382470726966858,grand_a,0.5597748160362244,piètre_a,0.5370408892631531,trottinette_n,0.5118328928947449,beau_a,0.503273606300354,dyne_n,0.4717583656311035,téléologie_n,0.4709402322769165,triste_a,0.46637406945228577,méchant_a,0.457584410905838
pâle_a,blême_a,0.7138253450393677,brun_a,0.6301305294036865,ému_a,0.5763753056526184,confus_a,0.5583109855651855,rose_a,0.5460772514343262,violet_a,0.5393133163452148,rêveur_a,0.5240535736083984,invisible_a,0.5196441411972046,caractéristique_a,0.5180742740631104,sec_a,0.5028213262557983
fatigant_a,instructif_a,0.7234194278717041,passionnant_a,0.6844265460968018,épuisant_a,0.6765433549880981,navrant_a,0.6621558666229248,profitable_a,0.6616492867469788,rentable_a,0.6158515214920044,encombrant_a,0.6096014380455017,accueillant_a,0.6081763505935669,maladroit_a,0.603204071521759,choquant_a,0.5965445041656494
tâche_n,défi_n,0.5332465767860413,objectif_n,0.5121275782585144,avantage_n,0.42904698848724365,devoir_n,0.4105081260204315,dessein_n,0.39737457036972046,besogne_n,0.38721537590026855,fuyard_n,0.38649439811706543,dépouille_n,0.3821505904197693,priorité_n,0.37959200143814087,frai_n,0.37958115339279175
épouvantable_a,effroyable_a,0.7063477039337158,affreux_a,0.483637273311615,effrayant_a,0.43083852529525757,horrible_a,0.42223531007766724,lamentable_a,0.39344751834869385,pénible_a,0.37640583515167236,étonnant_a,0.373119056224823,étrange_a,0.37184733152389526,aujourd'hui_n,0.36885201930999756,similaire_a,0.3637581169605255
obligé_a,garant_n,0.5953007340431213,confiant_a,0.5299171209335327,réticent_a,0.5296599864959717,attrister_v,0.48277273774147034,contraindre_v,0.4789870083332062,repentir_n,0.45417341589927673,ému_a,0.44588106870651245,en_vain_b,0.44092097878456116,obliger_v,0.43806585669517517,reconnaissant_a,0.4352746307849884
courroie_n,bretelle_n,0.5491758584976196,spot_n,0.5395122170448303,essaim_n,0.527652382850647,poulie_n,0.5027660131454468,conjonction_n,0.5007408857345581,froncement_n,0.494798481464386,bouée_n,0.49292057752609253,caméra_n,0.4923890233039856,tuyau_n,0.47851186990737915,poterne_n,0.47275984287261963
sembler_v,avérer_v,0.4479619860649109,ensuivre_v,0.4268206059932709,paraître_v,0.3889493942260742,suffire_v,0.3667634129524231,pouvoir_v,0.3549517095088959,vraisemblable_a,0.34827351570129395,correspondre_v,0.34665900468826294,Cyrus_le_Jeune_n,0.33365491032600403,apparaître_v,0.32819056510925293,douteux_a,0.32792794704437256
songer_v,hésiter_v,0.47617945075035095,soucier_v,0.46896183490753174,douter_v,0.4266602098941803,ennuyer_v,0.41262727975845337,fier_v,0.39960479736328125,oser_v,0.36672818660736084,se_souvenir_v,0.36203721165657043,apercevoir_v,0.35512828826904297,amuser_v,0.35288041830062866,attacher_v,0.3519638180732727
à_la_fois_b,également_b,0.49028223752975464,plutôt_b,0.4612111449241638,toujours_b,0.4551035165786743,en_général_b,0.44371771812438965,habituellement_b,0.442630797624588,par_exemple_b,0.41072481870651245,grand_a,0.39956170320510864,physiologie_n,0.3980798125267029,principalement_b,0.3967796564102173,notamment_b,0.39631134271621704
Nouvelle-Zélande_n,Australie_n,0.7979687452316284,Irlande_n,0.7789983749389648,Croatie_n,0.6943840980529785,Lituanie_n,0.6913584470748901,Uruguay_n,0.6892279386520386,bolivie_n,0.6847806572914124,Namibie_n,0.6736772060394287,Ukraine_n,0.6733658909797668,Finlande_n,0.6725223064422607,pays_de_Galles_n,0.6669427156448364
tigre_n,lion_n,0.649501621723175,corbeau_n,0.5687212347984314,mouche_n,0.5658324956893921,lapin_n,0.5613057613372803,oie_n,0.558851420879364,renard_n,0.5588403940200806,globule_n,0.5586355924606323,misanthrope_n,0.5441381931304932,hormone_n,0.5433493852615356,veau_n,0.5401371717453003
espèce_n,genre_n,0.5490175485610962,animal_n,0.5149561762809753,famille_n,0.48991531133651733,oiseau_de_mer_n,0.4860472083091736,individu_n,0.4856477975845337,oiseau_n,0.4782590866088867,personne_n,0.4704627990722656,mammifère_n,0.4419977068901062,véhicule_n,0.44149935245513916,substance_n,0.4240044355392456
anéantir_v,ruiner_v,0.45459797978401184,détruire_v,0.42080697417259216,affaiblir_v,0.4124877452850342,contrecarrer_v,0.38520121574401855,réorganiser_v,0.3850725293159485,mépriser_v,0.3675447106361389,pet_n,0.36494916677474976,découper_v,0.3600618243217468,bousculer_v,0.3574555516242981,reconstituer_v,0.35535115003585815
protéger_v,préserver_v,0.5444833636283875,défendre_v,0.4427276849746704,moderniser_v,0.4339427351951599,couvrir_v,0.4224293828010559,lutter_v,0.4194517731666565,sauvegarder_v,0.41039031744003296,détruire_v,0.40071141719818115,abriter_v,0.39668238162994385,tridimensionnel_a,0.39582985639572144,exploiter_v,0.379314661026001
sorte_n,torrent_n,0.44150131940841675,autour_n,0.3959139585494995,une_n,0.39367902278900146,libation_n,0.3739227056503296,multitude_n,0.365058034658432,un_n,0.3526124358177185,infinité_n,0.3520044684410095,type_n,0.3499823212623596,lambeau_n,0.3478814363479614,forme_n,0.33428165316581726
essentiellement_b,principalement_b,0.8449960350990295,uniquement_b,0.6186466813087463,exclusivement_b,0.49270713329315186,surtout_b,0.4401724636554718,de_concert_b,0.42651480436325073,chichement_b,0.41222864389419556,normalement_b,0.389539897441864,étroitesse_n,0.3817102313041687,notamment_b,0.38157278299331665,à_la_fois_b,0.37939852476119995
réussir_v,parvenir_v,0.5584715604782104,tenter_v,0.5415151715278625,essayer_v,0.44222670793533325,finir_v,0.42583900690078735,contribuer_v,0.40587401390075684,espérer_v,0.36123231053352356,échouer_v,0.36033111810684204,préparer_v,0.35710766911506653,savoir_v,0.34306323528289795,marquer_v,0.3292293846607208
entourer_v,séparer_v,0.45761287212371826,composer_v,0.4479818642139435,botanique_a,0.40751728415489197,creux_n,0.40290865302085876,détacher_v,0.3978326916694641,couvrir_v,0.3881900906562805,dominer_v,0.3829007148742676,éloigner_v,0.3757307231426239,branche_n,0.37463390827178955,romain_a,0.3738807439804077
recevoir_v,obtenir_v,0.5221261978149414,accueillir_v,0.42993658781051636,solliciter_v,0.4264853000640869,demander_v,0.424488365650177,délivrer_v,0.40346914529800415,subir_v,0.37892836332321167,donner_v,0.3773077726364136,recueillir_v,0.3743249773979187,antisémite_a,0.37313881516456604,briguer_v,0.3695335388183594
dresser_v,prosterner_v,0.4045543074607849,jeter_v,0.37492769956588745,hisser_v,0.34319305419921875,défrayer_v,0.34120479226112366,coller_v,0.3389594554901123,synoptique_a,0.33785635232925415,barricader_v,0.334450364112854,accrocher_v,0.3268020749092102,agenouiller_v,0.32650426030158997,peigner_v,0.31852495670318604
appeler_v,nommer_v,0.4929911494255066,inviter_v,0.41486260294914246,exhorter_v,0.4051494896411896,connaître_v,0.3951261043548584,avoir_v,0.3760482370853424,africain_a,0.3528459966182709,ver_n,0.3437272310256958,irlandais_a,0.33740144968032837,critiquer_v,0.33680808544158936,rencontrer_v,0.33331429958343506
forcer_v,contraindre_v,0.6382706761360168,surprendre_v,0.4980373680591583,obliger_v,0.4678712487220764,amener_v,0.37557584047317505,pousser_v,0.36807337403297424,volontaire_a,0.3629276752471924,addictif_a,0.3598681092262268,asexué_a,0.35496729612350464,repousser_v,0.35013532638549805,intersidéral_a,0.34982192516326904
dépenser_v,investir_v,0.4967420697212219,gaspiller_v,0.4855201542377472,allouer_v,0.46646541357040405,coûter_v,0.4545132517814636,économiser_v,0.4270765781402588,octroyer_v,0.42694658041000366,débourser_v,0.40289410948753357,récolter_v,0.38966941833496094,payer_v,0.3795939087867737,accorder_v,0.3795030117034912
chagrin_n,ravage_n,0.45024001598358154,largesse_n,0.4311562776565552,ennui_n,0.41377145051956177,bienfait_n,0.39925476908683777,tort_n,0.3906230926513672,louange_n,0.38885974884033203,dessein_n,0.3815366327762604,volupté_n,0.37209826707839966,chien_n,0.3693627119064331,fichu_n,0.36463403701782227
debout_b,dûment_b,0.4635750651359558,fin_b,0.40739721059799194,coude_n,0.37053564190864563,profond_a,0.36558476090431213,désespérément_b,0.36360111832618713,éperdu_a,0.3584112823009491,patiemment_b,0.35483139753341675,doucement_b,0.34302929043769836,midi_n,0.3405349850654602,ferme_a,0.33814752101898193
géographe_n,sociologue_n,0.7286251187324524,grammairien_n,0.727324903011322,anthropologue_n,0.7165918946266174,linguiste_n,0.7102751731872559,mathématicien_n,0.7072972059249878,historien_n,0.7050523161888123,astronome_n,0.704866886138916,chimiste_n,0.6986936330795288,politicien_n,0.6983988285064697,biologiste_n,0.6955884695053101
neuf_a,bourgeois_a,0.4397429823875427,professoral_a,0.4334868788719177,généalogique_a,0.4158024489879608,terrestre_a,0.41226673126220703,carboniser_v,0.4114852547645569,brûlé_a,0.4095407724380493,fertile_a,0.40933889150619507,garer_v,0.4026229977607727,opulent_a,0.40213730931282043,feuillu_a,0.39018768072128296
sortir_v,argentin_a,0.4118947386741638,tourner_v,0.40831509232521057,Lituanien_a,0.40593981742858887,australien_a,0.3995482325553894,japonais_a,0.3993854224681854,italien_a,0.39265310764312744,Catalan_a,0.39250504970550537,mexicain_a,0.39111143350601196,publier_v,0.3898094892501831,vénézuélien_a,0.38661569356918335
de_plus_b,en_effet_b,0.4092968702316284,depuis_b,0.36374056339263916,en_outre_b,0.35361671447753906,bien_que_n,0.33618804812431335,construire_v,0.32018938660621643,Johannesburg_n,0.31048715114593506,toutefois_b,0.31016677618026733,accélérer_v,0.30894291400909424,cependant_b,0.3089364171028137,enfin_b,0.30706414580345154
admiration_n,étonnement_n,0.5777074098587036,sympathie_n,0.5349491238594055,haine_n,0.511176586151123,émotion_n,0.500069260597229,jalousie_n,0.4978485405445099,fierté_n,0.4624609053134918,impatience_n,0.4600914716720581,enthousiasme_n,0.4501594007015228,mécontentement_n,0.424726277589798,curiosité_n,0.41901668906211853
bruit_n,murmure_n,0.5658620595932007,lueur_n,0.5321911573410034,cri_n,0.5131922960281372,clarté_n,0.4922110438346863,nuage_n,0.4869841933250427,gémissement_n,0.44990962743759155,soupir_n,0.44539016485214233,accent_n,0.44409844279289246,bête_n,0.4391288757324219,rayons_n,0.43345654010772705
couler_v,jaillir_v,0.4750818908214569,limpide_a,0.4305804371833801,brûler_v,0.42153307795524597,transporter_v,0.42129939794540405,artésien_a,0.4150102436542511,métabolique_a,0.38349711894989014,bouddhiste_a,0.3787990212440491,rouler_v,0.3787040114402771,briller_v,0.37516260147094727,zoologique_a,0.3735918700695038
cramoisi_a,mutable_a,0.5839569568634033,anomal_a,0.5797227025032043,discoïde_a,0.5700021386146545,éléphantin_a,0.5602748394012451,falciforme_a,0.5479964017868042,siren_n,0.5472944974899292,cétacé_a,0.5313859581947327,canari_a,0.5278719663619995,iridescent_a,0.5272325277328491,sénile_a,0.5256761908531189
addition_n,mélange_n,0.40291091799736023,affichage_n,0.3822663426399231,combinaison_n,0.3782386779785156,dilatation_n,0.37052905559539795,substitution_n,0.36877667903900146,abscisse_n,0.36864036321640015,glotte_n,0.36511844396591187,éloge_n,0.36108338832855225,liquide_n,0.3610002398490906,surcharge_n,0.3589748442173004
dune_n,estuaire_n,0.6813175678253174,flétan_n,0.5606970191001892,ghetto_n,0.546621561050415,cartel_n,0.536842405796051,vallée_n,0.5317370891571045,isthme_n,0.521902322769165,douve_n,0.5216391086578369,lune_n,0.5178759098052979,Lune_n,0.5084694623947144,pêcherie_n,0.5049875974655151
an_n,mois_n,0.6216834187507629,semaine_n,0.5760236978530884,année_n,0.5190545320510864,minute_n,0.5137827396392822,jour_n,0.5135642290115356,siècle_n,0.5116543769836426,moi_n,0.48549020290374756,heure_n,0.4531431198120117,militairement_b,0.44869160652160645,demi-heure_n,0.4396406412124634
carrière_n,effectif_n,0.4815964698791504,vie_n,0.4558561146259308,aventure_n,0.42825832962989807,parcours_n,0.4233253598213196,Pléistocène_n,0.417611300945282,promenade_n,0.4160548150539398,course_n,0.40499424934387207,production_n,0.3963034451007843,enfance_n,0.384157657623291,fuyard_n,0.3839575946331024
cigarette_n,Guantanamo_n,0.48628970980644226,cigare_n,0.4798389971256256,poing_n,0.4784632623195648,narguilé_n,0.4512196481227875,allumette_n,0.4429171681404114,pipe_n,0.43751034140586853,accréditation_n,0.43050748109817505,Pandore_n,0.42676904797554016,freinage_n,0.42504453659057617,internationaliser_v,0.4243324398994446
trône_n,gond_n,0.47369909286499023,échafaud_n,0.4520643949508667,couronne_n,0.4506790041923523,duché_n,0.4486408531665802,côte_n,0.4297811686992645,divan_n,0.4167640209197998,sort_n,0.40990084409713745,bûcher_n,0.4084862768650055,tempe_n,0.4060782194137573,luthéranisme_n,0.39412257075309753
gentiment_b,modestement_b,0.5420985221862793,sagement_b,0.501766562461853,franchement_b,0.49984294176101685,étrangement_b,0.49224796891212463,sereinement_b,0.4915613830089569,sérieusement_b,0.4766171872615814,brièvement_b,0.47369125485420227,différemment_b,0.4602603614330292,naïf_a,0.45237284898757935,discrètement_b,0.44919174909591675
apparaître_v,émerger_v,0.44671204686164856,reparaître_v,0.435686856508255,paraître_v,0.40868502855300903,figurer_v,0.3741835355758667,surgir_v,0.3629381060600281,disparaître_v,0.3572615385055542,exister_v,0.35535505414009094,décrire_v,0.3509597182273865,musical_a,0.34629130363464355,flegmatique_a,0.34247517585754395
fête_n,cérémonie_n,0.550713062286377,célébration_n,0.526576578617096,festival_n,0.5031565427780151,spectacle_n,0.4375055134296417,événement_n,0.4310472011566162,drôle_n,0.42304933071136475,exposition_n,0.41867178678512573,rite_n,0.41738608479499817,dîner_n,0.41665124893188477,renouveau_n,0.41389328241348267
doucement_b,haut_b,0.48700177669525146,curieusement_b,0.47083780169487,bas_b,0.4686962068080902,humblement_b,0.4663175344467163,naturellement_b,0.4423049986362457,furieusement_b,0.4255887269973755,stupéfait_a,0.4176914691925049,lentement_b,0.41575759649276733,simplement_b,0.4102013111114502,étrangement_b,0.4067224860191345
lâcher_v,exploser_v,0.4839510917663574,c'est-à-dire_b,0.47747835516929626,murmurer_v,0.47530606389045715,grignoter_v,0.4718311131000519,glisser_v,0.46527546644210815,filer_v,0.44994622468948364,trembler_v,0.4452219605445862,décrocher_v,0.44279083609580994,plaisanter_v,0.44209468364715576,plonger_v,0.438048779964447
corde_n,tige_n,0.4975534677505493,vapeur_n,0.4520477056503296,retardement_n,0.4478681981563568,clavier_n,0.4461922347545624,neutron_n,0.4295647442340851,queue_n,0.42111736536026,mitrailleuse_n,0.41243425011634827,cigarette_n,0.4120883345603943,antibiotique_n,0.41203510761260986,pile_n,0.41194796562194824
rire_n,sourire_n,0.5936237573623657,cri_n,0.4856705069541931,voix_n,0.4705398678779602,gémissement_n,0.45768046379089355,soupir_n,0.4325448274612427,moustache_n,0.4277263283729553,étonnement_n,0.42610037326812744,goût_n,0.41829532384872437,rhumatisme_n,0.41624176502227783,sommeil_n,0.41548019647598267
îlot_n,atoll_n,0.502497673034668,hameau_n,0.49814891815185547,étang_n,0.467283695936203,parchemin_n,0.43331044912338257,lagune_n,0.43045908212661743,colline_n,0.4289902448654175,pic_n,0.42382264137268066,plage_n,0.41798508167266846,arbre_n,0.4171859920024872,terrasse_n,0.4166216254234314
